model_profile,model_quantization,case_id,assertion,expected_json,observed_json,passed,raw_path
qwen2.5:3b,Q4_K_M,Q03-incident-root-cause,index_snapshot_preserved,"""sim-index-v1""","""sim-index-v1""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q03-incident-root-cause,boundary_reason,null,"""strict_support_predicate_failed""",0,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q03-incident-root-cause,recovery_action,"""inspect_claim_traces""","""refine_query""",0,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,outcome,"""no_hits""","""no_hits""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,failure_owner,"""none""","""none""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,query_id_preserved,"""0198f4d0-0004-7000-8000-000000000004""","""0198f4d0-0004-7000-8000-000000000004""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,correlation_id_preserved,"""0198f4d0-1004-7000-8000-000000000004""","""0198f4d0-1004-7000-8000-000000000004""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,minimum_evidence_count,0,0,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,required_top_five,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,expected_rank_one,null,null,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,forbidden_values_absent,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,required_finding_values_present,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,scope_preserved,"{""entity_ids"":[""CobaltRod"",""FishingBoss""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}","{""entity_ids"":[""CobaltRod"",""FishingBoss""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,scope_delta_preserved,"{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}","{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,index_snapshot_preserved,"""sim-index-v1""","""sim-index-v1""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,boundary_reason,"""no_indexed_match""","""no_indexed_match""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q04-no-hits,recovery_action,"""broaden_scope""","""broaden_scope""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,outcome,"""retrieval_unavailable""","""retrieval_unavailable""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,failure_owner,"""retrieval""","""retrieval""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,query_id_preserved,"""0198f4d0-0005-7000-8000-000000000005""","""0198f4d0-0005-7000-8000-000000000005""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,correlation_id_preserved,"""0198f4d0-1005-7000-8000-000000000005""","""0198f4d0-1005-7000-8000-000000000005""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,minimum_evidence_count,0,0,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,required_top_five,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,expected_rank_one,null,null,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,forbidden_values_absent,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,required_finding_values_present,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,scope_preserved,"{""entity_ids"":[""P42"",""Scout""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}","{""entity_ids"":[""P42"",""Scout""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,scope_delta_preserved,"{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}","{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,index_snapshot_preserved,"""sim-index-v1""","""sim-index-v1""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,boundary_reason,"""retrieval_503""","""retrieval_503""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q05-retrieval-unavailable,recovery_action,"""retry_retrieval""","""retry_retrieval""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,outcome,"""synthesis_unavailable""","""synthesis_unavailable""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,failure_owner,"""synthesis""","""synthesis""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,query_id_preserved,"""0198f4d0-0006-7000-8000-000000000006""","""0198f4d0-0006-7000-8000-000000000006""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,correlation_id_preserved,"""0198f4d0-1006-7000-8000-000000000006""","""0198f4d0-1006-7000-8000-000000000006""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,minimum_evidence_count,2,3,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,required_top_five,"[""E001"",""E003""]","[""E001"",""E002"",""E003""]",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,expected_rank_one,"""E001""","""E001""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,forbidden_values_absent,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,required_finding_values_present,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,scope_preserved,"{""entity_ids"":[""P42"",""Scout""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}","{""entity_ids"":[""P42"",""Scout""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,scope_delta_preserved,"{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}","{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,index_snapshot_preserved,"""sim-index-v1""","""sim-index-v1""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,boundary_reason,"""synthesis_503""","""synthesis_503""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q06-synthesis-unavailable,recovery_action,"""open_raw_evidence""","""open_raw_evidence""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,outcome,"""stale_index""","""stale_index""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,failure_owner,"""retrieval""","""retrieval""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,query_id_preserved,"""0198f4d0-0007-7000-8000-000000000007""","""0198f4d0-0007-7000-8000-000000000007""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,correlation_id_preserved,"""0198f4d0-1007-7000-8000-000000000007""","""0198f4d0-1007-7000-8000-000000000007""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,minimum_evidence_count,0,3,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,required_top_five,[],"[""E001"",""E003"",""E002""]",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,expected_rank_one,null,"""E001""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,forbidden_values_absent,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,required_finding_values_present,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,scope_preserved,"{""entity_ids"":[""Scout""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-09T12:00:00Z""}","{""entity_ids"":[""Scout""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-09T12:00:00Z""}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,scope_delta_preserved,"{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-09T12:00:00Z"",""time_to_before"":""2026-08-09T12:00:00Z"",""time_to_changed"":false}","{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-09T12:00:00Z"",""time_to_before"":""2026-08-09T12:00:00Z"",""time_to_changed"":false}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,index_snapshot_preserved,"""sim-index-v1""","""sim-index-v1""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,boundary_reason,"""requested_coverage_exceeds_snapshot""","""requested_coverage_exceeds_snapshot""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q07-newest-playtest,recovery_action,"""refresh_archive""","""refresh_archive""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,outcome,"""weak_support""","""weak_support""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,failure_owner,"""none""","""none""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,query_id_preserved,"""0198f4d0-0008-7000-8000-000000000008""","""0198f4d0-0008-7000-8000-000000000008""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,correlation_id_preserved,"""0198f4d0-1008-7000-8000-000000000008""","""0198f4d0-1008-7000-8000-000000000008""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,minimum_evidence_count,1,1,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,required_top_five,"[""E009""]","[""E009""]",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,expected_rank_one,"""E009""","""E009""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,forbidden_values_absent,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,required_finding_values_present,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,scope_preserved,"{""entity_ids"":[""ImportedNote""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[""community/imported-note.log""],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}","{""entity_ids"":[""ImportedNote""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[""community/imported-note.log""],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,scope_delta_preserved,"{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}","{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,index_snapshot_preserved,"""sim-index-v1""","""sim-index-v1""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,boundary_reason,"""strict_support_predicate_failed""","""strict_support_predicate_failed""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q08-log-injection,recovery_action,"""refine_query""","""refine_query""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,outcome,"""weak_support""","""weak_support""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,failure_owner,"""none""","""none""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,query_id_preserved,"""0198f4d0-0009-7000-8000-000000000009""","""0198f4d0-0009-7000-8000-000000000009""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,correlation_id_preserved,"""0198f4d0-1009-7000-8000-000000000009""","""0198f4d0-1009-7000-8000-000000000009""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,minimum_evidence_count,1,3,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,required_top_five,[],"[""E002"",""E001"",""E003""]",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,expected_rank_one,null,"""E002""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,forbidden_values_absent,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,required_finding_values_present,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,scope_preserved,"{""entity_ids"":[""Beta"",""Scout""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha"",""Beta""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}","{""entity_ids"":[""Beta"",""Scout""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha"",""Beta""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,scope_delta_preserved,"{""changed"":true,""entity_added"":[""Beta""],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}","{""changed"":true,""entity_added"":[""Beta""],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,index_snapshot_preserved,"""sim-index-v1""","""sim-index-v1""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,boundary_reason,"""strict_support_predicate_failed""","""strict_support_predicate_failed""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q09-ambiguous-entity,recovery_action,"""refine_query""","""refine_query""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,outcome,"""retrieval_unavailable""","""retrieval_unavailable""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,failure_owner,"""retrieval""","""retrieval""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,query_id_preserved,"""0198f4d0-0010-7000-8000-000000000010""","""0198f4d0-0010-7000-8000-000000000010""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,correlation_id_preserved,"""0198f4d0-1010-7000-8000-000000000010""","""0198f4d0-1010-7000-8000-000000000010""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,minimum_evidence_count,0,0,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,required_top_five,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,expected_rank_one,null,null,1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,forbidden_values_absent,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,required_finding_values_present,[],[],1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,scope_preserved,"{""entity_ids"":[""CobaltRod"",""FishingBoss""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}","{""entity_ids"":[""CobaltRod"",""FishingBoss""],""index_snapshot_id"":""sim-index-v1"",""project_ids"":[""Alpha""],""source_ids"":[],""time_from"":null,""time_to"":""2026-08-08T12:00:00Z""}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,scope_delta_preserved,"{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}","{""changed"":false,""entity_added"":[],""entity_removed"":[],""sources_added"":[],""sources_removed"":[],""time_from_after"":null,""time_from_before"":null,""time_from_changed"":false,""time_to_after"":""2026-08-08T12:00:00Z"",""time_to_before"":""2026-08-08T12:00:00Z"",""time_to_changed"":false}",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,index_snapshot_preserved,"""sim-index-v1""","""sim-index-v1""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,boundary_reason,"""retrieval_503""","""retrieval_503""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
qwen2.5:3b,Q4_K_M,Q10-genkit-canary,recovery_action,"""retry_retrieval""","""retry_retrieval""",1,_workspace/current/qa/evidence/stage-1/fixture-run-qwen3b/results.json
